Timestamp,Price,Size,Flag
11/05/2021 13:30:49,151.57,31,
11/05/2021 13:30:50,151.59,1,
11/05/2021 13:30:50,151.61,100,
11/05/2021 13:30:50,151.62,500,
11/05/2021 13:30:50,151.61,100,
11/05/2021 13:30:51,151.57,69,
11/05/2021 13:30:51,151.56,45,
11/05/2021 13:30:51,151.56,55,
11/05/2021 13:30:52,151.6,100,
11/05/2021 13:30:52,151.6,100,
11/05/2021 13:30:52,151.59,92,
11/05/2021 13:30:52,151.58,100,
11/05/2021 13:30:52,151.58,100,
11/05/2021 13:30:52,151.56,100,
11/05/2021 13:30:52,151.56,39,
11/05/2021 13:30:52,151.56,1,
11/05/2021 13:30:52,151.56,100,
11/05/2021 13:30:52,151.55,6,
11/05/2021 13:30:52,151.55,94,
11/05/2021 13:30:52,151.54,100,
11/05/2021 13:30:52,151.55,200,
11/05/2021 13:30:52,151.54,100,
11/05/2021 13:30:52,151.55,14,
11/05/2021 13:30:52,151.54,100,
11/05/2021 13:30:52,151.54,4,
11/05/2021 13:30:52,151.55,2,
11/05/2021 13:30:52,151.57,44,
11/05/2021 13:30:52,151.57,43,
11/05/2021 13:30:52,151.56,2,
11/05/2021 13:30:53,151.58,200,
11/05/2021 13:30:54,151.58,100,
11/05/2021 13:30:54,151.58,100,
11/05/2021 13:30:54,151.59,100,
11/05/2021 13:30:54,151.59,100,
11/05/2021 13:30:54,151.59,2,
11/05/2021 13:30:54,151.59,98,
11/05/2021 13:30:55,151.57,100,
11/05/2021 13:30:55,151.58,100,
11/05/2021 13:30:55,151.58,100,
11/05/2021 13:30:55,151.59,42,
11/05/2021 13:30:55,151.58,2,
11/05/2021 13:30:55,151.58,100,
11/05/2021 13:30:55,151.59,453,
11/05/2021 13:30:56,151.6,200,
11/05/2021 13:30:56,151.61,100,
11/05/2021 13:30:56,151.59,100,
11/05/2021 13:30:57,151.61,149,
11/05/2021 13:30:57,151.61,2,
11/05/2021 13:30:57,151.61,10,
11/05/2021 13:30:57,151.61,98,
11/05/2021 13:30:57,151.62,102,
11/05/2021 13:30:57,151.62,48,
11/05/2021 13:30:57,151.61,76,
11/05/2021 13:30:57,151.6,100,
11/05/2021 13:30:57,151.6,100,
11/05/2021 13:30:57,151.6,100,
11/05/2021 13:30:57,151.61,100,
11/05/2021 13:30:57,151.61,2,
11/05/2021 13:30:58,151.63,50,
11/05/2021 13:30:58,151.63,550,
11/05/2021 13:30:58,151.62,100,
11/05/2021 13:30:58,151.63,100,
11/05/2021 13:30:58,151.63,91,
11/05/2021 13:30:58,151.63,9,
11/05/2021 13:30:58,151.63,100,
11/05/2021 13:30:58,151.63,9,
11/05/2021 13:30:58,151.63,100,
11/05/2021 13:30:58,151.63,291,
11/05/2021 13:30:58,151.63,260,
11/05/2021 13:30:58,151.62,63,
11/05/2021 13:30:58,151.61,50,
11/05/2021 13:30:58,151.61,50,
11/05/2021 13:30:58,151.61,50,
11/05/2021 13:30:58,151.62,600,
11/05/2021 13:30:58,151.6,100,
11/05/2021 13:30:58,151.59,74,
11/05/2021 13:30:58,151.59,26,
11/05/2021 13:30:58,151.58,100,
11/05/2021 13:30:58,151.59,37,
11/05/2021 13:30:58,151.59,216,
11/05/2021 13:30:58,151.6,100,
11/05/2021 13:30:58,151.6,227,
11/05/2021 13:30:58,151.59,100,
11/05/2021 13:30:58,151.59,2,
11/05/2021 13:30:59,151.61,2,
11/05/2021 13:30:59,151.62,2,
11/05/2021 13:30:59,151.62,200,
11/05/2021 13:30:59,151.62,2,
11/05/2021 13:30:59,151.63,500,
11/05/2021 13:30:59,151.61,48,
11/05/2021 13:30:59,151.6,100,
11/05/2021 13:30:59,151.61,49,
11/05/2021 13:30:59,151.61,20,
11/05/2021 13:30:59,151.61,80,
11/05/2021 13:30:59,151.6,41,
11/05/2021 13:30:59,151.6,4,
11/05/2021 13:30:59,151.6,96,
11/05/2021 13:30:59,151.61,41,
11/05/2021 13:30:59,151.61,8,
11/05/2021 13:30:59,151.61,2,
11/05/2021 13:30:59,151.61,46,
11/05/2021 13:30:59,151.58,100,
11/05/2021 13:30:59,151.57,50,
11/05/2021 13:30:59,151.56,100,
11/05/2021 13:30:59,151.58,59,
11/05/2021 13:30:59,151.58,41,
11/05/2021 13:30:59,151.58,50,
11/05/2021 13:30:59,151.6,2,
11/05/2021 13:31:00,151.56,100,
11/05/2021 13:31:00,151.55,100,
11/05/2021 13:31:00,151.54,26,
11/05/2021 13:31:00,151.54,74,
11/05/2021 13:31:00,151.53,30,
11/05/2021 13:31:00,151.53,70,
11/05/2021 13:31:00,151.56,63,
11/05/2021 13:31:00,151.57,200,
11/05/2021 13:31:00,151.57,100,
11/05/2021 13:31:00,151.59,100,
11/05/2021 13:31:00,151.59,13,
11/05/2021 13:31:00,151.59,2,
11/05/2021 13:31:00,151.59,49,
11/05/2021 13:31:00,151.56,100,
11/05/2021 13:31:00,151.57,41,
11/05/2021 13:31:00,151.56,9,
11/05/2021 13:31:00,151.56,100,
11/05/2021 13:31:00,151.54,41,
11/05/2021 13:31:00,151.54,138,
11/05/2021 13:31:00,151.54,100,
11/05/2021 13:31:00,151.54,100,
11/05/2021 13:31:00,151.54,100,
11/05/2021 13:31:00,151.54,100,
11/05/2021 13:31:00,151.54,100,
11/05/2021 13:31:00,151.55,22,
11/05/2021 13:31:00,151.55,78,
11/05/2021 13:31:00,151.56,2,
11/05/2021 13:31:00,151.54,100,
11/05/2021 13:31:00,151.54,2,
11/05/2021 13:31:00,151.55,100,
11/05/2021 13:31:00,151.55,100,
11/05/2021 13:31:00,151.55,100,
11/05/2021 13:31:00,151.56,100,
11/05/2021 13:31:00,151.57,100,
11/05/2021 13:31:00,151.55,122,
11/05/2021 13:31:00,151.56,100,
11/05/2021 13:31:00,151.56,100,
11/05/2021 13:31:00,151.56,2,
11/05/2021 13:31:00,151.57,100,
11/05/2021 13:31:00,151.56,100,
11/05/2021 13:31:00,151.58,100,
11/05/2021 13:31:00,151.56,5,
11/05/2021 13:31:00,151.56,45,
11/05/2021 13:31:00,151.6,100,
11/05/2021 13:31:00,151.58,600,
11/05/2021 13:31:00,151.58,400,
11/05/2021 13:31:00,151.57,50,
11/05/2021 13:31:00,151.58,111,
11/05/2021 13:31:00,151.58,143,
11/05/2021 13:31:00,151.58,39,
11/05/2021 13:31:00,151.61,100,
11/05/2021 13:31:00,151.6,63,
11/05/2021 13:31:00,151.58,50,
11/05/2021 13:31:01,151.59,49,
11/05/2021 13:31:01,151.6,39,
11/05/2021 13:31:01,151.58,100,
11/05/2021 13:31:01,151.57,100,
11/05/2021 13:31:01,151.57,2,
11/05/2021 13:31:01,151.56,78,
11/05/2021 13:31:01,151.56,22,
11/05/2021 13:31:01,151.59,52,
11/05/2021 13:31:02,151.58,100,
11/05/2021 13:31:02,151.57,100,
11/05/2021 13:31:02,151.59,50,
11/05/2021 13:31:02,151.59,50,
11/05/2021 13:31:02,151.59,50,
11/05/2021 13:31:02,151.58,41,
11/05/2021 13:31:03,151.59,46,
11/05/2021 13:31:03,151.59,100,
11/05/2021 13:31:03,151.57,100,
11/05/2021 13:31:03,151.56,46,
11/05/2021 13:31:03,151.56,100,
11/05/2021 13:31:03,151.55,32,
11/05/2021 13:31:03,151.56,100,
11/05/2021 13:31:03,151.58,68,
11/05/2021 13:31:03,151.58,100,
11/05/2021 13:31:03,151.59,45,
11/05/2021 13:31:03,151.59,53,
11/05/2021 13:31:03,151.59,2,
11/05/2021 13:31:04,151.61,2,
11/05/2021 13:31:04,151.61,75,
11/05/2021 13:31:04,151.61,100,
11/05/2021 13:31:06,151.6,600,
11/05/2021 13:31:06,151.59,100,
11/05/2021 13:31:06,151.6,23,
11/05/2021 13:31:06,151.6,23,
11/05/2021 13:31:08,151.59,50,
11/05/2021 13:31:08,151.59,100,
11/05/2021 13:31:08,151.58,63,
11/05/2021 13:31:08,151.58,37,
11/05/2021 13:31:08,151.57,100,
11/05/2021 13:31:08,151.57,58,
11/05/2021 13:31:08,151.57,100,
11/05/2021 13:31:08,151.58,32,
11/05/2021 13:31:08,151.58,100,
11/05/2021 13:31:08,151.58,100,
11/05/2021 13:31:09,151.58,94,
11/05/2021 13:31:09,151.57,53,
11/05/2021 13:31:09,151.57,100,
11/05/2021 13:31:09,151.57,100,
11/05/2021 13:31:09,151.55,200,
11/05/2021 13:31:09,151.54,100,
11/05/2021 13:31:09,151.54,100,
11/05/2021 13:31:09,151.55,5,
11/05/2021 13:31:09,151.58,87,
11/05/2021 13:31:10,151.6,100,
11/05/2021 13:31:10,151.62,95,
11/05/2021 13:31:10,151.63,100,
11/05/2021 13:31:11,151.65,100,
11/05/2021 13:31:11,151.66,200,
11/05/2021 13:31:11,151.65,53,
11/05/2021 13:31:11,151.66,22,
11/05/2021 13:31:11,151.68,60,
11/05/2021 13:31:12,151.65,100,
11/05/2021 13:31:12,151.65,50,
11/05/2021 13:31:12,151.645,50,
11/05/2021 13:31:12,151.64,5,
11/05/2021 13:31:13,151.68,50,
11/05/2021 13:31:13,151.68,50,
11/05/2021 13:31:13,151.68,50,
11/05/2021 13:31:13,151.66,100,
11/05/2021 13:31:14,151.68,100,
11/05/2021 13:31:14,151.67,67,
11/05/2021 13:31:14,151.68,300,
11/05/2021 13:31:15,151.69,100,
11/05/2021 13:31:15,151.69,100,
11/05/2021 13:31:15,151.7,100,
11/05/2021 13:31:15,151.71,100,
11/05/2021 13:31:15,151.71,100,
11/05/2021 13:31:15,151.72,200,
11/05/2021 13:31:16,151.73,1,
11/05/2021 13:31:16,151.71,100,
11/05/2021 13:31:16,151.71,100,
11/05/2021 13:31:16,151.7,100,
11/05/2021 13:31:16,151.72,23,
11/05/2021 13:31:16,151.72,1,
11/05/2021 13:31:16,151.73,100,
11/05/2021 13:31:17,151.71,100,
11/05/2021 13:31:17,151.71,100,
11/05/2021 13:31:17,151.71,100,
11/05/2021 13:31:17,151.71,25,
11/05/2021 13:31:17,151.71,70,
11/05/2021 13:31:17,151.71,100,
11/05/2021 13:31:17,151.72,100,
11/05/2021 13:31:17,151.72,100,
11/05/2021 13:31:17,151.71,39,
11/05/2021 13:31:18,151.71,100,
11/05/2021 13:31:18,151.71,100,
11/05/2021 13:31:18,151.72,100,
11/05/2021 13:31:18,151.72,100,
11/05/2021 13:31:18,151.72,26,
11/05/2021 13:31:18,151.72,100,
11/05/2021 13:31:19,151.71,100,
11/05/2021 13:31:19,151.71,100,
11/05/2021 13:31:19,151.74,100,
11/05/2021 13:31:19,151.75,100,
11/05/2021 13:31:19,151.76,2,
11/05/2021 13:31:20,151.75,100,
11/05/2021 13:31:20,151.76,95,
11/05/2021 13:31:20,151.76,5,
11/05/2021 13:31:20,151.78,100,
11/05/2021 13:31:20,151.78,100,
11/05/2021 13:31:21,151.75,300,
11/05/2021 13:31:21,151.75,100,
11/05/2021 13:31:21,151.75,100,
11/05/2021 13:31:21,151.77,100,
11/05/2021 13:31:21,151.79,100,
11/05/2021 13:31:21,151.8,50,
11/05/2021 13:31:21,151.8,77,
11/05/2021 13:31:22,151.77,100,
11/05/2021 13:31:22,151.77,100,
11/05/2021 13:31:22,151.76,100,
11/05/2021 13:31:23,151.79,100,
11/05/2021 13:31:23,151.8,100,
11/05/2021 13:31:23,151.8,50,
11/05/2021 13:31:23,151.8,50,
11/05/2021 13:31:23,151.81,100,
11/05/2021 13:31:23,151.81,100,
11/05/2021 13:31:23,151.79,100,
11/05/2021 13:31:23,151.79,100,
11/05/2021 13:31:23,151.79,100,
11/05/2021 13:31:23,151.78,100,
11/05/2021 13:31:23,151.77,100,
11/05/2021 13:31:23,151.76,100,
11/05/2021 13:31:23,151.75,100,
11/05/2021 13:31:23,151.76,100,
11/05/2021 13:31:23,151.76,283,
11/05/2021 13:31:23,151.78,17,
11/05/2021 13:31:23,151.76,100,
11/05/2021 13:31:24,151.74,100,
11/05/2021 13:31:24,151.74,100,
11/05/2021 13:31:24,151.73,150,
11/05/2021 13:31:24,151.74,100,
11/05/2021 13:31:24,151.72,33,
11/05/2021 13:31:24,151.72,71,
11/05/2021 13:31:24,151.72,29,
11/05/2021 13:31:24,151.72,100,
11/05/2021 13:31:24,151.71,72,
11/05/2021 13:31:24,151.71,128,
11/05/2021 13:31:24,151.71,50,
11/05/2021 13:31:25,151.71,151,
11/05/2021 13:31:25,151.71,47,
11/05/2021 13:31:25,151.72,100,
11/05/2021 13:31:25,151.715,50,
11/05/2021 13:31:25,151.71,100,
11/05/2021 13:31:25,151.71,100,
11/05/2021 13:31:25,151.71,225,
11/05/2021 13:31:25,151.71,136,
11/05/2021 13:31:25,151.74,100,
11/05/2021 13:31:26,151.75,100,
11/05/2021 13:31:28,151.71,19,
11/05/2021 13:31:28,151.71,12,
11/05/2021 13:31:28,151.71,69,
11/05/2021 13:31:28,151.72,100,
11/05/2021 13:31:28,151.7,50,
11/05/2021 13:31:30,151.76,148,
11/05/2021 13:31:31,151.79,43,
11/05/2021 13:31:31,151.79,41,
11/05/2021 13:31:33,151.82,5,
11/05/2021 13:31:34,151.85,100,
11/05/2021 13:31:34,151.87,100,
11/05/2021 13:31:34,151.87,100,
11/05/2021 13:31:34,151.85,157,
11/05/2021 13:31:34,151.85,100,
11/05/2021 13:31:34,151.85,200,
11/05/2021 13:31:34,151.86,100,
11/05/2021 13:31:34,151.85,59,
11/05/2021 13:31:34,151.86,100,
11/05/2021 13:31:34,151.85,100,
11/05/2021 13:31:34,151.86,100,
11/05/2021 13:31:35,151.83,100,
11/05/2021 13:31:36,151.82,51,
11/05/2021 13:31:36,151.82,49,
11/05/2021 13:31:38,151.84,100,
11/05/2021 13:31:38,151.84,100,
11/05/2021 13:31:38,151.84,400,
11/05/2021 13:31:38,151.84,47,
11/05/2021 13:31:38,151.84,53,
11/05/2021 13:31:38,151.84,100,
11/05/2021 13:31:38,151.83,100,
11/05/2021 13:31:38,151.835,60,
11/05/2021 13:31:38,151.835,40,
11/05/2021 13:31:38,151.84,43,
11/05/2021 13:31:38,151.84,57,
11/05/2021 13:31:38,151.84,100,
11/05/2021 13:31:38,151.84,100,
11/05/2021 13:31:38,151.84,100,
11/05/2021 13:31:38,151.85,208,
11/05/2021 13:31:38,151.85,2292,
11/05/2021 13:31:38,151.86,100,
11/05/2021 13:31:38,151.86,100,
11/05/2021 13:31:39,151.88,100,
11/05/2021 13:31:39,151.89,159,
11/05/2021 13:31:39,151.89,41,
11/05/2021 13:31:39,151.9,17,
11/05/2021 13:31:39,151.9,83,
11/05/2021 13:31:39,151.9,100,
11/05/2021 13:31:40,151.91,100,
11/05/2021 13:31:40,151.92,100,
11/05/2021 13:31:40,151.92,100,
11/05/2021 13:31:40,151.91,100,
11/05/2021 13:31:40,151.93,300,
11/05/2021 13:31:40,151.93,2,
11/05/2021 13:31:41,151.92,87,
11/05/2021 13:31:41,151.93,2,
11/05/2021 13:31:41,151.95,50,
11/05/2021 13:31:41,151.93,500,
11/05/2021 13:31:41,151.93,100,
11/05/2021 13:31:41,151.92,100,
11/05/2021 13:31:41,151.92,50,
11/05/2021 13:31:42,151.94,300,
11/05/2021 13:31:42,151.94,200,
11/05/2021 13:31:42,151.94,200,
11/05/2021 13:31:42,151.94,5,
11/05/2021 13:31:42,151.94,2,
11/05/2021 13:31:42,151.94,100,
11/05/2021 13:31:42,151.95,50,
11/05/2021 13:31:42,151.95,100,
11/05/2021 13:31:43,151.94,100,
11/05/2021 13:31:43,151.94,100,
11/05/2021 13:31:43,151.92,200,
11/05/2021 13:31:43,151.92,100,
11/05/2021 13:31:44,151.9,5,
11/05/2021 13:31:44,151.9,100,
11/05/2021 13:31:44,151.9,100,
11/05/2021 13:31:44,151.91,100,
11/05/2021 13:31:44,151.91,41,
11/05/2021 13:31:44,151.91,53,
11/05/2021 13:31:44,151.91,47,
11/05/2021 13:31:44,151.9,100,
11/05/2021 13:31:44,151.9,100,
11/05/2021 13:31:45,151.9,2,
11/05/2021 13:31:45,151.89,100,
11/05/2021 13:31:45,151.89,100,
11/05/2021 13:31:45,151.87,100,
11/05/2021 13:31:45,151.86,96,
11/05/2021 13:31:47,151.87,12,
11/05/2021 13:31:47,151.87,88,
11/05/2021 13:31:47,151.87,12,
11/05/2021 13:31:47,151.87,88,
11/05/2021 13:31:48,151.87,12,
11/05/2021 13:31:48,151.87,100,
11/05/2021 13:31:51,151.91,100,
11/05/2021 13:31:51,151.92,15,
11/05/2021 13:31:51,151.91,100,
11/05/2021 13:31:51,151.91,2,
11/05/2021 13:31:51,151.91,100,
11/05/2021 13:31:52,151.9,100,
11/05/2021 13:31:52,151.89,74,
11/05/2021 13:31:52,151.89,26,
11/05/2021 13:31:53,151.87,52,
11/05/2021 13:31:53,151.88,100,
11/05/2021 13:31:53,151.88,75,
11/05/2021 13:31:53,151.9,100,
11/05/2021 13:31:54,151.87,48,
11/05/2021 13:31:54,151.88,34,
11/05/2021 13:31:55,151.87,1,
11/05/2021 13:31:55,151.87,199,
11/05/2021 13:31:56,151.9,100,
11/05/2021 13:31:56,151.9,100,
11/05/2021 13:31:56,151.9,50,
11/05/2021 13:31:56,151.91,1,
11/05/2021 13:31:56,151.92,85,
11/05/2021 13:31:56,151.92,44,
11/05/2021 13:31:58,151.86,100,
11/05/2021 13:31:58,151.86,39,
11/05/2021 13:31:58,151.87,100,
11/05/2021 13:31:59,151.95,100,
11/05/2021 13:32:00,151.95,11,
11/05/2021 13:32:00,151.95,89,
11/05/2021 13:32:01,151.97,1000,
11/05/2021 13:32:01,151.97,132,
11/05/2021 13:32:01,151.98,100,
11/05/2021 13:32:01,151.98,50,
11/05/2021 13:32:01,151.98,50,
11/05/2021 13:32:01,151.97,100,
11/05/2021 13:32:01,151.95,100,
11/05/2021 13:32:02,151.97,100,
11/05/2021 13:32:02,151.97,100,
11/05/2021 13:32:02,151.98,100,
11/05/2021 13:32:02,151.98,50,
11/05/2021 13:32:02,151.99,300,
11/05/2021 13:32:02,151.99,300,
11/05/2021 13:32:02,151.99,100,
11/05/2021 13:32:02,151.97,100,
11/05/2021 13:32:02,151.96,100,
11/05/2021 13:32:02,151.98,100,
11/05/2021 13:32:02,151.98,100,
11/05/2021 13:32:02,151.99,800,
11/05/2021 13:32:02,151.99,100,
11/05/2021 13:32:02,151.99,100,
11/05/2021 13:32:02,151.99,63,
11/05/2021 13:32:02,151.99,100,
11/05/2021 13:32:02,151.99,300,
11/05/2021 13:32:03,151.99,700,
11/05/2021 13:32:03,152,16,
11/05/2021 13:32:03,152,104,
11/05/2021 13:32:03,152,100,
11/05/2021 13:32:03,152,37,
11/05/2021 13:32:03,152,100,
11/05/2021 13:32:03,152,37,
11/05/2021 13:32:03,152,100,
11/05/2021 13:32:03,152.03,39,
11/05/2021 13:32:03,152.04,6,
11/05/2021 13:32:03,152.04,21,
11/05/2021 13:32:03,152.04,50,
11/05/2021 13:32:03,152.04,50,
11/05/2021 13:32:03,152.05,100,
11/05/2021 13:32:03,152.04,100,
11/05/2021 13:32:03,152.06,100,
11/05/2021 13:32:03,152.06,12,
11/05/2021 13:32:03,152.06,88,
11/05/2021 13:32:03,152.08,50,
11/05/2021 13:32:03,152.08,11,
11/05/2021 13:32:03,152.08,67,
11/05/2021 13:32:03,152.09,46,
11/05/2021 13:32:04,152.1,50,
11/05/2021 13:32:04,152.09,4,
11/05/2021 13:32:04,152.07,25,
11/05/2021 13:32:04,152.07,60,
11/05/2021 13:32:04,152.09,100,
11/05/2021 13:32:04,152.09,2,
11/05/2021 13:32:04,152.08,98,
11/05/2021 13:32:04,152.1,85,
11/05/2021 13:32:05,152.13,8,
11/05/2021 13:32:05,152.13,10,
11/05/2021 13:32:05,152.13,44,
11/05/2021 13:32:05,152.13,538,
11/05/2021 13:32:05,152.12,100,
11/05/2021 13:32:05,152.11,91,
11/05/2021 13:32:05,152.11,9,
11/05/2021 13:32:05,152.11,56,
11/05/2021 13:32:05,152.09,100,
11/05/2021 13:32:06,152.11,100,
11/05/2021 13:32:06,152.11,100,
11/05/2021 13:32:07,152.13,100,
11/05/2021 13:32:07,152.15,100,
11/05/2021 13:32:07,152.16,50,
11/05/2021 13:32:07,152.14,9,
11/05/2021 13:32:08,152.13,6,
11/05/2021 13:32:08,152.14,100,
11/05/2021 13:32:08,152.14,14,
11/05/2021 13:32:08,152.13,100,
11/05/2021 13:32:09,152.14,100,
11/05/2021 13:32:10,152.17,68,
11/05/2021 13:32:10,152.18,5,
11/05/2021 13:32:10,152.19,100,
11/05/2021 13:32:10,152.18,100,
11/05/2021 13:32:10,152.17,36,
11/05/2021 13:32:10,152.17,36,
11/05/2021 13:32:10,152.17,13,
11/05/2021 13:32:10,152.16,100,
11/05/2021 13:32:10,152.15,100,
11/05/2021 13:32:10,152.15,100,
11/05/2021 13:32:11,152.14,64,
11/05/2021 13:32:11,152.14,25,
11/05/2021 13:32:12,152.14,12,
11/05/2021 13:32:12,152.14,76,
11/05/2021 13:32:12,152.15,18,
11/05/2021 13:32:12,152.17,100,
11/05/2021 13:32:12,152.17,100,
11/05/2021 13:32:12,152.17,34,
11/05/2021 13:32:12,152.17,66,
11/05/2021 13:32:14,152.16,50,
11/05/2021 13:32:14,152.15,100,
11/05/2021 13:32:14,152.15,100,
11/05/2021 13:32:15,152.13,100,
11/05/2021 13:32:15,152.12,100,
11/05/2021 13:32:15,152.1,96,
11/05/2021 13:32:15,152.1,200,
11/05/2021 13:32:15,152.1,300,
11/05/2021 13:32:15,152.12,100,
11/05/2021 13:32:15,152.12,100,
11/05/2021 13:32:16,152.13,85,
11/05/2021 13:32:16,152.13,15,
11/05/2021 13:32:17,152.11,76,
11/05/2021 13:32:17,152.11,24,
11/05/2021 13:32:19,152.07,13,
11/05/2021 13:32:19,152.06,100,
11/05/2021 13:32:19,152.06,50,
11/05/2021 13:32:19,152.05,50,
11/05/2021 13:32:19,152.04,50,
11/05/2021 13:32:19,152.04,100,
11/05/2021 13:32:20,152.04,32,
11/05/2021 13:32:20,152.04,68,
11/05/2021 13:32:20,152.05,100,
11/05/2021 13:32:20,152.05,100,
11/05/2021 13:32:20,152.04,100,
11/05/2021 13:32:21,152.04,100,
11/05/2021 13:32:21,152.04,100,
11/05/2021 13:32:21,152.03,100,
11/05/2021 13:32:22,152.07,38,
11/05/2021 13:32:22,152.06,100,
11/05/2021 13:32:22,152.06,47,
11/05/2021 13:32:22,152.07,100,
11/05/2021 13:32:22,152.06,65,
11/05/2021 13:32:22,152.05,40,
11/05/2021 13:32:22,152.05,65,
11/05/2021 13:32:22,152.03,50,
11/05/2021 13:32:22,152.02,50,
11/05/2021 13:32:22,152.01,100,
11/05/2021 13:32:22,152.01,100,
11/05/2021 13:32:22,152,50,
11/05/2021 13:32:22,152,26,
11/05/2021 13:32:22,152,100,
11/05/2021 13:32:22,151.99,100,
11/05/2021 13:32:22,151.98,100,
11/05/2021 13:32:22,151.98,39,
11/05/2021 13:32:22,151.98,500,
11/05/2021 13:32:22,151.97,50,
11/05/2021 13:32:22,151.97,21,
11/05/2021 13:32:22,151.97,500,
11/05/2021 13:32:22,151.97,21,
11/05/2021 13:32:22,151.97,21,
11/05/2021 13:32:23,151.99,6,
11/05/2021 13:32:23,151.97,57,
11/05/2021 13:32:23,151.97,43,
11/05/2021 13:32:24,151.96,50,
11/05/2021 13:32:24,151.96,100,
11/05/2021 13:32:24,151.96,100,
11/05/2021 13:32:24,151.96,100,
11/05/2021 13:32:24,151.95,100,
11/05/2021 13:32:24,151.94,100,
11/05/2021 13:32:25,151.91,100,
11/05/2021 13:32:25,151.91,100,
11/05/2021 13:32:25,151.9,50,
11/05/2021 13:32:25,151.9,50,
11/05/2021 13:32:25,151.89,50,
11/05/2021 13:32:25,151.89,50,
11/05/2021 13:32:25,151.89,100,
11/05/2021 13:32:25,151.89,2,
11/05/2021 13:32:26,151.97,100,
11/05/2021 13:32:26,151.95,51,
11/05/2021 13:32:26,151.95,32,
11/05/2021 13:32:26,151.96,2,
11/05/2021 13:32:27,151.97,50,
11/05/2021 13:32:28,151.97,100,
11/05/2021 13:32:31,151.96,100,
11/05/2021 13:32:31,151.96,100,
11/05/2021 13:32:31,151.98,2,
11/05/2021 13:32:32,152,100,
11/05/2021 13:32:32,152,100,
11/05/2021 13:32:32,152,27,
11/05/2021 13:32:32,151.94,1,
11/05/2021 13:32:32,151.89,50,
11/05/2021 13:32:32,151.88,500,
11/05/2021 13:32:33,151.88,100,
11/05/2021 13:32:33,151.88,100,
11/05/2021 13:32:33,151.9,100,
11/05/2021 13:32:33,151.91,100,
11/05/2021 13:32:33,151.9,100,
